danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,chorus_hit,sections,decade,target
0.149,0.846,-6.65,0.0595,0.000699,0.829,0.373,0.316,105.051,270800,74.8418,13,00s,0
0.701,0.511,-10.774,0.0294,0.277,2.81e-06,0.0877,0.722,94.987,181667,29.03959,9,80s,1
0.276,0.316,-9.212,0.0284,0.75,0.000256,0.222,0.0913,80.669,178000,29.15853,10,70s,1
0.536,0.819,-11.45,0.0469,0.019,0.0236,0.152,0.663,165.205,206573,42.98463,12,80s,1
0.547,0.766,-5.706,0.0775,0.0431,0.144,0.184,0.886,135.263,138493,46.27794,6,60s,1
0.616,0.286,-12.185,0.159,0.843,2.16e-05,0.107,0.597,105.091,147080,38.79982,7,70s,0
0.563,0.657,-11.303,0.0789,0.0299,2.27e-06,0.346,0.37,140.609,146693,30.81688,8,70s,0
0.726,0.554,-5.29,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,29.88236,9,10s,1
0.312,0.418,-9.146,0.0296,0.131,0.000679,0.0836,0.237,130.795,242496,22.77677,9,10s,1
0.508,0.572,-8.028,0.112,0.357,0.0,0.91,0.691,90.437,153252,36.5267,7,90s,0
0.449,0.353,-12.823,0.0292,0.828,0.0,0.228,0.298,93.013,197733,40.63172,11,70s,1
0.518,0.574,-8.352,0.057,0.193,4.93e-06,0.35,0.627,141.369,229307,28.17783,11,80s,1
0.492,0.985,-6.433,0.0459,0.00014,0.978,0.0441,0.373,144.992,207893,23.16087,13,00s,0
0.28,0.987,-4.096,0.105,0.231,0.784,0.461,0.212,134.857,311360,153.93247,7,90s,0
0.413,0.994,-4.158,0.229,0.13,0.204,0.0629,0.185,157.575,137733,44.65589,7,10s,0
0.599,0.756,-8.592,0.0407,0.0502,0.0534,0.18,0.145,98.006,204704,67.38042,7,10s,0
0.778,0.544,-6.345,0.208,0.154,0.0,0.0909,0.86,90.45,224622,18.60828,14,10s,0
0.546,0.296,-13.997,0.0315,0.753,0.00355,0.124,0.263,105.649,192520,72.5569,8,60s,1
0.506,0.401,-11.96,0.033,0.474,0.00191,0.358,0.567,90.259,157507,22.96512,8,70s,1
0.168,0.936,-8.777,0.0807,9.89e-06,0.204,0.704,0.147,144.986,349200,41.23654,11,10s,0
0.463,0.755,-7.244,0.0634,0.11,4.89e-06,0.103,0.252,145.319,261213,26.27237,12,10s,1
0.602,0.536,-9.74,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,228933,26.44828,13,80s,1
0.623,0.68,-13.255,0.0282,0.0056,0.000425,0.148,0.737,129.713,237093,60.87585,11,70s,1
0.587,0.622,-5.535,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,41.68766,14,00s,1
0.524,0.903,-12.878,0.0512,0.0154,0.81,0.288,0.77,174.788,346027,34.26318,21,80s,0
0.858,0.618,-7.696,0.272,0.00128,5.52e-05,0.13,0.484,105.962,243720,55.67329,10,90s,1
0.733,0.676,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,18.36223,13,10s,1
0.83,0.942,-2.365,0.372,0.0697,0.0,0.275,0.953,159.861,270333,26.75529,13,00s,1
0.72,0.513,-9.217,0.0317,0.367,0.000364,0.0677,0.961,88.628,182880,22.69576,8,60s,1
0.694,0.779,-6.984,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,221600,81.45416,6,10s,1
0.595,0.854,-10.044,0.0324,0.499,0.000155,0.368,0.952,158.219,227387,23.09507,11,70s,1
0.27,0.0934,-18.107,0.0337,0.928,0.859,0.261,0.0901,147.598,526333,84.68454,20,90s,0
0.275,0.897,-7.995,0.123,7.51e-05,2.57e-06,0.462,0.195,127.007,65933,12.42742,3,00s,0
0.697,0.409,-11.238,0.0369,0.685,2.83e-05,0.114,0.542,124.382,251133,36.0833,10,90s,1
0.854,0.903,-6.821,0.147,0.0423,0.00576,0.316,0.814,131.02,222080,53.3623,5,00s,1
0.443,0.291,-15.376,0.0269,0.439,0.213,0.116,0.51,97.511,166533,56.22941,9,60s,1
0.747,0.251,-16.9,0.147,0.00249,0.098,0.063,0.781,85.846,183040,34.47951,9,80s,1
0.257,0.964,-6.406,0.197,6.92e-06,0.0863,0.156,0.332,86.605,153187,87.428,5,90s,0
0.629,0.174,-9.697,0.141,0.616,0.0,0.118,0.305,134.297,146067,60.71599,6,00s,1
0.649,0.313,-16.631,0.0339,0.0503,0.0017,0.0864,0.708,115.493,196200,26.02442,8,80s,1
0.254,0.755,-9.937,0.0435,0.00966,0.824,0.341,0.0526,133.057,311373,75.51759,14,10s,0
0.229,0.985,-4.999,0.0841,8.46e-06,0.482,0.133,0.515,157.428,301947,26.1553,13,10s,0
0.622,0.498,-10.081,0.0263,0.228,0.5,0.149,0.296,122.185,238275,36.46375,14,80s,1
0.561,0.72,-4.854,0.355,0.0211,0.0,0.353,0.518,86.953,271600,27.08999,10,90s,1
0.897,0.522,-7.578,0.374,0.0016,0.0,0.0554,0.623,149.986,225924,22.43194,9,10s,1
0.699,0.558,-7.622,0.0603,0.462,0.0,0.116,0.493,79.992,165000,25.52772,6,10s,1
0.419,0.348,-13.032,0.0342,0.508,1.44e-06,0.164,0.222,133.957,227360,54.04738,8,80s,1
0.767,0.419,-3.011,0.0369,0.00895,0.0,0.0521,0.547,122.963,265333,35.88071,11,00s,1
0.596,0.598,-13.409,0.0268,0.00808,3.07e-06,0.241,0.595,113.825,213373,21.8508,12,80s,1
0.641,0.573,-9.198,0.0485,0.191,0.0,0.317,0.5,149.826,209427,38.54258,11,90s,1
0.584,0.785,-6.485,0.0339,0.713,0.000416,0.108,0.964,96.353,149227,31.50613,9,70s,1
0.578,0.777,-9.268,0.0428,0.313,2.61e-05,0.131,0.92,148.703,154227,27.15561,9,80s,1
0.125,0.0885,-21.045,0.0375,0.972,0.77,0.0837,0.067,96.102,460360,61.42254,21,80s,0
0.722,0.595,-9.928,0.0415,0.284,0.000538,0.0694,0.738,79.98,217827,37.02954,9,00s,1
0.411,0.589,-7.681,0.0354,0.418,7.43e-05,0.145,0.656,120.43,153453,44.76795,6,60s,1
0.504,0.911,-2.97,0.0738,0.00512,0.0123,0.355,0.671,106.244,179760,64.71701,7,80s,1
0.313,0.927,-6.484,0.0682,0.00544,0.0,0.29,0.633,157.295,115133,36.93735,7,90s,0
0.348,0.907,-3.66,0.0497,0.000516,0.0,0.161,0.177,185.406,212413,53.85285,6,00s,1
0.497,0.932,-5.029,0.0527,0.0678,2.5e-06,0.116,0.774,157.884,155893,32.57092,8,10s,1
0.501,0.395,-8.932,0.0351,0.896,0.0,0.359,0.582,122.443,138493,38.73213,8,60s,0
0.388,0.0939,-22.665,0.044,0.87,0.896,0.083,0.0587,91.626,390867,54.28106,19,90s,0
0.609,0.858,-3.856,0.0464,0.000886,0.134,0.107,0.859,173.96,176493,41.43653,11,10s,0
0.668,0.808,-5.26,0.0384,0.0193,0.0,0.0294,0.778,122.001,181800,35.61389,8,00s,1
0.637,0.46,-9.063,0.0344,0.512,0.00278,0.143,0.446,125.836,200000,40.99336,9,60s,1
0.702,0.521,-12.981,0.127,0.878,0.0,0.113,0.854,114.448,335293,40.78123,15,60s,0
0.742,0.844,-4.622,0.0479,0.000634,0.0,0.0659,0.416,131.986,293840,29.77687,9,10s,1
0.335,0.982,-2.397,0.185,0.000504,0.0,0.361,0.225,179.864,207880,32.57029,10,10s,0
0.54,0.934,-5.907,0.0687,0.0583,0.0,0.215,0.665,88.425,244347,30.76517,12,10s,0
0.581,0.778,-5.44,0.0441,0.168,0.00181,0.135,0.943,82.459,152680,35.81025,9,60s,1
0.22,0.361,-12.017,0.0277,0.422,0.000311,0.149,0.382,83.133,238267,39.00349,11,70s,1
0.614,0.928,-6.827,0.032,0.0081,0.00051,0.025,0.878,133.629,194373,29.19663,8,90s,1
0.414,0.691,-9.413,0.0864,0.502,0.000868,0.233,0.563,145.535,339013,36.74925,13,70s,0
0.456,0.283,-15.939,0.0581,0.971,0.968,0.117,0.432,130.635,237413,34.74499,10,60s,0
0.707,0.692,-6.937,0.0409,0.0534,0.00796,0.0649,0.248,116.868,269093,56.11205,8,90s,1
0.431,0.683,-7.417,0.0293,0.0477,8.19e-06,0.213,0.506,114.877,229053,27.13803,14,80s,1
0.471,0.342,-17.542,0.386,0.893,0.0,0.351,0.204,134.892,178133,22.11651,8,60s,0
0.652,0.859,-3.746,0.0358,0.0639,0.0,0.0777,0.491,109.971,188707,43.61319,7,10s,1
0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,54.6688,12,00s,1
0.535,0.727,-4.532,0.0442,0.768,3.86e-05,0.0713,0.621,98.23,373800,25.04347,10,00s,0
0.629,0.581,-7.701,0.0236,0.248,0.0,0.101,0.717,89.511,175998,49.74175,8,10s,0
0.352,0.0185,-30.023,0.0523,0.995,0.919,0.113,0.609,80.617,128067,45.09639,6,00s,0
0.557,0.55,-11.558,0.0377,0.745,0.00035,0.122,0.866,107.282,160000,51.07346,7,70s,1
0.619,0.943,-5.172,0.0552,0.0629,1.96e-05,0.969,0.784,131.182,336093,80.35562,9,80s,1
0.437,0.486,-7.918,0.031,0.101,0.0,0.121,0.0504,70.989,569320,18.01957,21,10s,0
0.494,0.899,-5.363,0.0489,0.377,0.0,0.173,0.909,101.914,167227,77.8363,6,70s,0
0.168,0.941,-5.303,0.0938,0.0119,2.04e-05,0.069,0.188,89.221,508200,19.15649,17,00s,0
0.733,0.746,-7.643,0.384,0.262,0.0,0.0733,0.692,93.071,203546,63.34956,7,10s,0
0.46,0.705,-7.874,0.163,0.00221,5.8e-05,0.0924,0.772,161.798,311613,40.98386,13,80s,0
0.479,0.835,-3.969,0.0432,0.27,2.12e-06,0.103,0.368,100.0,266520,29.92676,11,80s,1
0.515,0.594,-4.708,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133,26.2681,12,00s,1
0.491,0.625,-11.09,0.0266,0.281,0.867,0.205,0.365,145.559,230400,126.80128,7,70s,1
0.366,0.382,-5.921,0.0266,0.959,0.931,0.0586,0.15,133.512,160027,40.24152,5,60s,0
0.138,0.928,-7.95,0.116,1.67e-05,0.854,0.0995,0.055,101.005,168160,61.09973,8,90s,0
0.351,0.296,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,200186,20.84668,10,10s,1
0.518,0.499,-11.011,0.0345,0.699,5.65e-05,0.289,0.518,101.052,221867,34.61156,13,70s,1
0.296,0.559,-8.028,0.0494,0.648,0.0,0.081,0.497,176.776,180920,51.41233,8,70s,0
0.367,0.997,-2.695,0.228,0.00097,0.0802,0.0776,0.0567,115.024,230667,53.24123,11,10s,0
0.493,0.916,-7.173,0.0501,3.75e-05,2.41e-05,0.115,0.589,128.615,234627,90.20119,6,90s,1
0.345,0.0815,-21.226,0.0382,0.819,0.0056,0.16,0.145,170.076,184960,75.3512,7,80s,0
0.484,0.603,-9.939,0.057,0.894,0.0,0.597,0.567,141.815,169853,44.86788,9,70s,0
0.388,0.359,-9.863,0.0307,0.889,0.0,0.149,0.482,79.959,196080,41.1568,8,60s,1
0.482,0.698,-4.581,0.0648,0.644,0.0,0.192,0.525,128.333,169173,32.08439,7,60s,1
0.3,0.581,-7.607,0.0346,0.594,0.00588,0.304,0.198,173.924,227370,46.24842,6,70s,1
0.637,0.727,-6.76,0.0403,3.31e-05,0.791,0.128,0.393,144.006,302483,20.05248,11,90s,0
0.674,0.607,-7.76,0.057,0.0124,0.87,0.147,0.712,77.845,160600,33.63225,7,00s,0
0.233,0.988,-8.211,0.0611,3.28e-05,0.961,0.453,0.304,93.654,182427,55.17719,7,10s,0
0.552,0.384,-9.641,0.0249,0.19,3.3e-05,0.0852,0.286,139.986,266520,35.10079,13,90s,1
0.309,0.226,-12.751,0.0306,0.923,7.3e-05,0.217,0.344,112.208,126493,66.3853,6,60s,1
0.581,0.361,-12.835,0.1,0.912,3e-05,0.673,0.158,145.67,123935,16.78647,7,60s,0
0.751,0.908,-7.495,0.0897,0.000588,0.0599,0.0246,0.744,144.912,210663,38.93232,12,90s,1
0.245,0.975,-4.018,0.1,6.23e-06,0.598,0.0902,0.101,103.66,283640,36.26934,14,00s,0
0.118,0.0688,-22.729,0.041,0.92,0.182,0.109,0.0346,92.353,972000,44.8779,49,90s,0
0.549,0.472,-7.198,0.076,0.747,0.315,0.0987,0.58,95.267,220933,41.70174,7,70s,0
0.601,0.843,-4.075,0.0544,0.307,0.0,0.102,0.803,94.084,209000,30.52247,11,70s,1
0.527,0.522,-10.614,0.0259,0.717,0.000595,0.142,0.73,85.155,305973,34.19988,13,60s,1
0.406,0.183,-10.633,0.0396,0.962,0.00259,0.116,0.23,171.751,176440,26.597,10,60s,0
0.718,0.225,-13.301,0.0295,0.808,0.000994,0.0962,0.245,98.079,228467,39.74971,11,90s,0
0.915,0.79,-3.186,0.207,0.16,0.0,0.112,0.967,140.095,275907,28.83534,15,00s,1
0.317,0.63,-10.373,0.0753,0.0295,1.64e-06,0.311,0.556,110.751,175947,39.32077,6,90s,0
0.607,0.673,-6.484,0.0611,0.181,0.0,0.069,0.215,88.952,221280,33.3642,11,10s,1
0.504,0.45,-12.413,0.0284,0.0371,0.0,0.156,0.66,111.031,188280,47.62206,6,60s,0
0.436,0.0707,-14.452,0.0344,0.934,0.00125,0.0773,0.216,74.043,190027,36.34291,10,60s,1
0.761,0.856,-7.89,0.0491,0.182,0.00233,0.0943,0.952,129.957,231493,23.91555,11,70s,1
0.445,0.188,-14.429,0.0533,0.992,0.0601,0.0774,0.323,58.864,361093,23.49356,14,70s,0
0.603,0.187,-16.939,0.0641,0.483,0.00144,0.0691,0.411,91.117,431360,21.22993,19,70s,0
0.454,0.26,-13.213,0.0404,0.529,0.000778,0.0646,0.567,174.211,324160,20.90315,19,60s,0
0.659,0.678,-17.687,0.085,0.733,0.935,0.192,0.692,116.002,360347,25.92939,13,70s,0
0.516,0.891,-10.055,0.0453,0.276,0.00244,0.263,0.436,140.082,206493,61.1415,7,80s,0
0.148,0.136,-19.833,0.0401,0.967,0.838,0.0486,0.0382,93.542,609827,44.96507,27,70s,0
0.127,0.034,-30.796,0.0452,0.981,0.791,0.0929,0.0312,78.848,500027,22.25721,28,70s,0
0.314,0.964,-4.277,0.0939,0.00135,0.000247,0.289,0.238,177.93,306013,32.79413,19,90s,0
0.807,0.189,-15.549,0.124,0.478,0.0,0.0722,0.849,122.908,176387,43.9836,8,60s,1
0.704,0.642,-10.11,0.39,0.00704,1.43e-06,0.161,0.72,92.09,209973,23.7503,12,90s,1
0.394,0.989,-5.055,0.262,0.000173,0.909,0.318,0.16,180.137,148000,35.03279,9,10s,0
0.594,0.686,-4.436,0.0606,0.0131,0.0,0.206,0.444,174.345,278499,47.03031,10,10s,0
0.365,0.694,-9.032,0.221,0.526,0.0387,0.376,0.498,154.655,445013,74.69999,17,70s,0
0.751,0.876,-8.142,0.0608,0.0174,0.000937,0.0932,0.673,125.141,232153,64.38454,9,90s,1
0.274,0.786,-2.354,0.0333,0.0374,0.0,0.143,0.146,161.061,239907,35.03301,10,00s,1
0.557,0.862,-7.892,0.0582,0.109,2.11e-06,0.0529,0.655,129.719,178933,42.19501,7,70s,1
0.864,0.346,-12.918,0.0365,0.277,0.00521,0.0514,0.964,105.164,189840,57.31622,8,60s,1
0.501,0.373,-11.395,0.0575,0.988,0.557,0.106,0.304,81.497,364093,25.47455,13,00s,0
0.428,0.488,-9.146,0.0331,0.0745,0.225,0.109,0.457,123.276,232333,33.64129,10,90s,0
0.651,0.808,-4.731,0.0435,0.054,0.0,0.0482,0.858,100.993,194893,37.28982,8,10s,1
0.536,0.416,-15.023,0.0342,0.438,1.03e-06,0.0944,0.404,140.751,298907,37.76907,20,80s,0
0.493,0.453,-10.878,0.0248,0.0944,0.00467,0.1,0.188,143.725,315160,41.10892,14,90s,1
0.614,0.501,-9.511,0.0422,0.609,0.0,0.123,0.896,125.727,180320,24.14643,10,70s,1
0.833,0.679,-4.496,0.0365,0.0834,0.00258,0.0769,0.975,109.916,219867,33.49699,9,90s,1
0.596,0.301,-10.662,0.0737,0.854,2.43e-06,0.107,0.61,84.094,123333,30.474,6,60s,0
0.426,0.18,-15.289,0.0459,0.94,5.48e-06,0.107,0.329,103.412,146560,42.35624,7,60s,0
0.307,0.0462,-30.328,0.0353,0.994,0.887,0.104,0.222,77.332,225440,97.08641,8,70s,0
0.575,0.621,-8.165,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,56.62833,7,10s,1
0.61,0.854,-8.857,0.127,0.258,0.0,0.208,0.667,143.806,132133,21.32491,8,70s,0
0.549,0.573,-13.411,0.0527,0.000548,0.933,0.0816,0.321,118.469,248671,77.99242,11,10s,0
0.585,0.367,-12.501,0.0397,0.104,0.0,0.0592,0.499,85.189,331627,35.12649,16,60s,1
0.698,0.804,-10.383,0.0646,0.173,0.00581,0.649,0.745,118.708,287800,17.92581,14,90s,1
0.571,0.761,-6.292,0.208,0.19,0.0,0.0474,0.895,168.491,277027,33.30157,12,80s,0
0.595,0.474,-10.907,0.0683,0.264,0.0,0.0906,0.622,106.41,148667,38.77695,10,70s,0
0.408,0.306,-10.519,0.0289,0.869,0.0,0.179,0.296,80.058,152560,39.10951,8,60s,1
0.612,0.667,-5.582,0.0346,0.672,0.00627,0.16,0.937,92.361,289960,49.58088,13,90s,0
0.394,0.862,-2.373,0.0326,0.00595,0.317,0.179,0.622,82.321,229667,100.50734,9,80s,0
0.552,0.198,-12.573,0.0357,0.227,6.19e-05,0.0401,0.359,135.632,325307,29.80093,13,80s,1
0.491,0.755,-11.985,0.0311,0.0422,0.000317,0.19,0.865,102.382,200173,44.33509,8,70s,0
0.581,0.599,-12.24,0.0457,0.506,0.000628,0.0781,0.695,146.987,221573,36.92374,13,70s,0
0.145,0.988,-3.131,0.0833,4.68e-06,0.00755,0.293,0.215,187.88,263533,21.287,14,00s,0
0.403,0.157,-16.642,0.0343,0.967,0.805,0.104,0.166,105.969,423373,97.1474,15,70s,0
0.671,0.707,-11.549,0.0336,0.0645,0.0163,0.057,0.599,125.829,285533,28.63568,11,80s,1
0.702,0.644,-6.588,0.0725,0.743,0.0,0.566,0.854,126.444,196720,25.83855,9,80s,0
0.492,0.234,-15.917,0.0362,0.893,0.146,0.13,0.183,108.145,707667,29.1707,27,90s,0
0.517,0.464,-8.021,0.0275,0.269,0.0,0.0827,0.162,106.395,309067,25.19997,18,90s,1
0.723,0.647,-10.483,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907,21.41307,20,70s,1
0.557,0.715,-9.91,0.126,0.117,0.269,0.681,0.704,121.137,281453,17.60501,12,70s,0
0.312,0.172,-20.437,0.0407,0.986,0.865,0.106,0.24,78.354,248240,29.80841,13,00s,0
0.69,0.548,-7.608,0.0896,0.0403,2.58e-05,0.128,0.669,93.616,187672,69.99781,8,90s,0
0.518,0.702,-7.672,0.0281,0.208,2.31e-05,0.179,0.692,111.388,185773,44.06643,9,70s,1
0.874,0.497,-5.484,0.0562,0.22,0.0,0.0761,0.542,106.023,204502,30.10821,10,10s,1
0.314,0.677,-13.584,0.102,0.0858,0.0171,0.339,0.433,107.85,218587,39.46458,7,60s,0
0.538,0.748,-7.352,0.0549,0.0193,9.51e-06,0.672,0.57,108.3,319400,144.30483,9,90s,1
0.726,0.991,-6.833,0.0479,0.202,0.715,0.434,0.964,107.605,291800,30.16415,16,70s,0
0.606,0.716,-5.47,0.0285,0.0261,5.82e-06,0.13,0.868,112.299,197467,30.77013,11,70s,1
0.496,0.339,-9.512,0.0317,0.735,0.0,0.115,0.201,129.486,234707,27.17331,12,80s,1
0.2,0.944,-11.924,0.173,0.0702,0.892,0.975,0.0747,119.548,620560,108.04803,22,90s,0
0.25,0.822,-9.931,0.036,0.0678,3.91e-05,0.345,0.658,154.339,169773,32.74322,7,80s,0
0.532,0.231,-21.699,0.0486,0.209,0.203,0.345,0.402,94.636,247813,40.65472,13,60s,0
0.593,0.699,-7.887,0.192,0.758,0.0,0.0802,0.887,123.754,122613,46.55941,6,60s,0
0.447,0.474,-8.145,0.0282,0.314,0.422,0.101,0.185,96.691,159027,52.43552,8,70s,0
0.727,0.537,-9.785,0.0295,0.396,0.000789,0.349,0.954,121.493,270067,58.03029,9,70s,1
0.242,0.263,-11.182,0.0328,0.935,0.0047,0.181,0.0515,130.08,245320,36.48276,10,80s,1
0.897,0.586,-6.957,0.0568,0.189,0.00318,0.0884,0.97,114.28,230493,85.17429,8,70s,1
0.56,0.827,-5.393,0.0266,0.00986,1.13e-05,0.328,0.639,89.93,254600,51.95412,10,00s,1
0.58,0.344,-12.327,0.0333,0.891,2.32e-05,0.166,0.645,100.769,149000,69.99018,8,60s,0
0.418,0.986,-4.505,0.11,0.0564,4.82e-06,0.0674,0.204,113.284,137000,36.22338,6,60s,1
0.422,0.736,-4.426,0.049,0.203,0.0,0.102,0.303,129.278,260093,29.05424,12,00s,1
0.735,0.574,-7.676,0.0326,0.709,0.000298,0.105,0.968,125.8,282200,55.58624,9,70s,0
0.392,0.964,-4.441,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,200547,29.15579,11,00s,1
0.457,0.785,-6.783,0.0383,0.548,0.000781,0.082,0.522,126.947,294733,33.00407,12,80s,1
0.504,0.914,-4.728,0.0818,0.427,7.15e-05,0.123,0.96,159.978,169979,18.13345,10,60s,1
0.645,0.697,-4.733,0.0285,0.0739,0.000842,0.575,0.25,130.001,181947,22.84639,10,00s,1
0.641,0.925,-3.621,0.0531,0.00939,0.712,0.27,0.824,135.923,275800,44.95097,12,70s,0
0.613,0.634,-11.399,0.0295,0.731,0.0,0.19,0.961,135.581,141507,24.76891,9,60s,1
0.692,0.366,-14.033,0.0353,0.387,0.000499,0.0823,0.729,136.404,292160,53.78558,9,90s,0
0.714,0.528,-8.789,0.0692,0.00415,0.854,0.0819,0.297,139.983,207267,35.14723,9,00s,1
0.673,0.514,-10.772,0.0465,0.0121,8.5e-05,0.385,0.312,100.035,208000,27.15998,9,10s,1
0.608,0.91,-6.341,0.0324,0.583,4.65e-05,0.383,0.96,81.025,228998,24.2467,9,90s,0
0.846,0.486,-12.116,0.053,0.739,0.0178,0.0949,0.96,111.387,191507,19.43301,12,70s,0
0.526,0.419,-9.889,0.0299,0.906,1.7e-06,0.234,0.636,121.959,152933,23.63121,10,60s,0
0.511,0.471,-9.31,0.0259,0.611,0.0,0.0913,0.618,78.726,160133,25.70074,8,60s,1
0.763,0.701,-9.51,0.0461,0.143,0.0,0.198,0.806,109.974,222133,31.97292,10,80s,1
0.216,0.458,-7.646,0.0319,4.06e-06,0.34,0.133,0.0488,114.998,475402,79.38923,15,10s,0
0.702,0.687,-9.25,0.032,0.0195,0.329,0.076,0.175,130.711,418147,28.44475,18,80s,1
0.666,0.583,-12.784,0.0836,0.255,0.0,0.251,0.766,100.058,199800,66.15848,8,70s,0
0.547,0.563,-14.076,0.0608,0.0359,0.00601,0.0454,0.939,186.414,316933,31.32914,14,90s,0
0.38,0.596,-3.469,0.0315,0.123,1.46e-06,0.132,0.16,134.443,243267,92.71175,7,00s,1
0.667,0.893,-7.083,0.0364,0.1,0.592,0.549,0.963,111.705,386533,44.16689,16,90s,1
0.211,0.258,-14.793,0.0355,0.953,0.266,0.241,0.102,111.897,191933,35.55506,11,60s,0
0.213,0.416,-10.951,0.0749,0.164,0.999,0.949,0.0199,93.12,128430,33.88493,9,80s,0
0.605,0.252,-12.482,0.0371,0.802,0.0455,0.0691,0.413,120.859,179480,28.94554,7,10s,0
0.47,0.454,-14.921,0.0289,0.44,0.424,0.244,0.738,151.519,218600,30.47235,10,70s,0
0.606,0.648,-7.802,0.0466,0.349,0.0,0.639,0.646,59.041,290067,42.72246,13,90s,1
0.85,0.636,-10.435,0.469,0.000175,0.927,0.0915,0.132,185.89,110262,31.89279,6,10s,0
0.607,0.0888,-23.689,0.941,0.827,2.65e-06,0.118,0.525,66.296,231240,25.91611,14,60s,0
0.814,0.808,-5.034,0.155,0.161,0.0,0.0616,0.738,99.816,257333,37.60593,12,90s,1
0.594,0.571,-8.974,0.119,0.705,0.0,0.134,0.817,91.449,201600,19.3344,13,10s,0
0.495,0.439,-13.212,0.0467,0.44,8.88e-05,0.725,0.353,165.922,296000,41.59229,16,70s,1
0.438,0.382,-16.586,0.0963,0.757,1.48e-06,0.28,0.844,166.438,170400,28.64569,11,60s,1
0.632,0.73,-5.895,0.245,0.00316,0.0,0.397,0.762,76.067,315320,34.04732,12,00s,1
0.491,0.801,-10.547,0.0356,0.00355,0.225,0.314,0.688,128.032,178600,17.25104,8,90s,0
0.802,0.879,-11.434,0.0411,0.00492,0.91,0.126,0.442,122.026,380202,29.71197,18,10s,0
0.35,0.3,-10.479,0.0342,0.351,1.35e-05,0.0933,0.186,95.583,270600,30.66723,14,90s,0
0.805,0.54,-5.047,0.0406,0.139,1.68e-05,0.0753,0.701,95.999,309813,21.0023,15,00s,1
0.511,0.73,-9.266,0.0496,0.0911,0.000295,0.0559,0.895,196.112,256667,17.3251,13,90s,1
0.487,0.696,-7.431,0.0385,0.0135,0.206,0.175,0.645,98.954,410853,77.04646,11,60s,1
0.207,0.927,-5.92,0.0611,0.00113,2.15e-05,0.24,0.438,155.701,195093,51.30019,10,70s,0
0.619,0.888,-5.198,0.0719,0.011,0.0,0.101,0.442,124.029,227507,25.5886,11,10s,1
0.814,0.452,-12.477,0.0305,0.0292,2.99e-05,0.0989,0.738,104.093,284627,52.33545,11,70s,1
0.482,0.421,-14.207,0.0277,0.418,0.299,0.4,0.48,93.914,276160,41.13677,11,70s,0
0.642,0.65,-9.647,0.0394,0.801,1.16e-06,0.106,0.881,155.226,116467,50.28586,6,90s,0
0.338,0.474,-11.337,0.0693,0.819,0.0,0.103,0.688,163.464,117467,41.55252,5,60s,1
0.548,0.617,-7.093,0.0283,0.0846,5.09e-05,0.113,0.339,76.371,272587,32.50971,11,00s,1
0.274,0.971,-10.442,0.133,1.77e-05,0.713,0.283,0.173,148.108,242427,48.74163,11,80s,0
0.757,0.977,-5.455,0.0642,0.00422,0.901,0.354,0.906,123.664,258745,25.01029,14,80s,0
0.495,0.84,-6.613,0.0446,0.13,0.00151,0.185,0.478,111.82,220533,39.01494,12,90s,1
0.728,0.3,-12.441,0.0333,0.829,0.0,0.0931,0.722,119.144,150000,21.10495,8,90s,0
0.311,0.474,-11.612,0.0408,0.597,0.0,0.284,0.331,146.812,266053,43.23027,13,70s,1
0.565,0.57,-8.803,0.0372,0.518,1.44e-06,0.398,0.667,76.879,194769,26.51998,9,70s,1
0.838,0.671,-8.328,0.0346,0.252,0.0,0.056,0.961,126.012,210627,26.18621,11,80s,1
0.815,0.852,-6.176,0.401,0.0958,1.32e-06,0.0288,0.717,184.666,295347,36.82961,11,00s,1
0.359,0.717,-10.309,0.0405,0.015,0.00365,0.36,0.47,121.878,360333,31.55323,17,70s,1
0.661,0.735,-10.733,0.0876,0.162,0.0,0.0773,0.693,113.403,151973,65.58625,6,60s,1
0.52,0.778,-14.673,0.0575,0.327,0.437,0.269,0.777,98.76,89627,61.36398,4,80s,0
0.595,0.581,-10.574,0.0447,0.375,7.75e-06,0.0751,0.96,87.906,267693,29.17671,10,80s,0
0.604,0.316,-14.674,0.0302,0.56,1.18e-05,0.0905,0.391,129.693,302973,29.31641,17,90s,1
0.672,0.675,-11.879,0.121,0.969,0.923,0.711,0.7,125.151,185907,25.90254,8,80s,0
0.205,0.133,-19.508,0.034,0.906,0.0301,0.109,0.218,81.74,230643,22.89869,15,60s,0
0.311,0.317,-15.533,0.0376,0.963,0.833,0.0503,0.269,128.996,258000,36.10673,15,70s,0
0.444,0.544,-10.728,0.0353,0.767,0.000453,0.177,0.963,85.468,187720,28.96238,9,70s,0
